fecha,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90+
2021-10-15,89.52,58.15,45.73,67.21,60.71,54.1,55.45,50.47,56.77,66.93
2021-10-18,81.42,52.19,47.47,69.21,63.65,58.62,59.58,53.9,56.77,60.84
2021-10-19,79.23,50.32,48.44,68.28,62.94,59.95,58.89,51.84,55.89,60.84
2021-10-20,76.82,49.76,50.96,67.82,63.65,62.34,62.51,54.36,56.33,66.93
2021-10-21,75.29,49.95,51.34,68.9,66.11,64.6,62.16,59.84,60.29,70.98
2021-10-22,74.63,49.21,51.54,71.68,68.46,65.93,64.06,61.43,61.17,73.01
2021-10-25,75.95,50.32,59.09,75.07,72.1,70.71,69.22,65.77,72.18,89.24
2021-10-26,77.04,49.95,58.9,77.22,72.81,71.64,71.46,65.77,74.38,89.24
2021-10-27,77.7,53.49,62.19,77.53,77.15,74.83,73.53,69.66,77.46,89.24
2021-10-28,81.2,56.85,60.64,80.46,81.73,78.42,76.97,71.26,76.58,91.26
2021-10-29,81.42,60.2,62.19,82.0,86.78,82.41,77.32,77.42,84.06,95.32
2021-11-02,90.39,67.28,68.78,88.17,95.59,88.39,85.24,86.56,93.3,101.41
2021-11-03,86.89,68.78,71.3,89.4,95.94,85.6,86.1,86.79,94.62,101.41
2021-11-04,94.55,73.44,75.76,94.95,102.63,87.2,90.58,89.3,97.26,101.41
2021-11-05,97.18,76.42,80.02,98.19,107.56,89.59,94.54,92.72,98.58,95.32
2021-11-08,110.75,82.57,83.89,102.5,117.9,94.77,100.56,100.49,101.22,89.24
2021-11-09,112.06,84.62,87.38,106.36,121.54,96.9,103.15,101.86,103.86,91.26
2021-11-10,115.12,88.35,89.9,112.37,124.94,98.49,105.04,100.95,103.42,99.38
2021-11-11,122.35,91.14,94.94,116.53,129.64,102.88,111.58,103.0,105.62,109.52
2021-11-12,129.13,94.31,97.65,117.46,131.99,108.73,114.51,105.74,110.02,113.57
2021-11-15,146.42,105.49,107.34,129.63,147.02,118.83,123.47,121.73,111.78,125.74
2021-11-16,148.83,109.03,110.24,135.95,153.36,122.29,126.91,127.21,113.98,131.83
2021-11-17,167.0,115.19,117.61,143.97,161.46,128.53,134.14,134.75,118.39,135.88
2021-11-18,181.0,121.89,124.97,153.06,168.51,134.51,138.45,141.6,126.31,148.05
2021-11-19,193.92,129.16,132.53,162.0,179.9,140.5,148.09,148.45,123.67,150.08
2021-11-22,231.12,151.9,142.79,187.13,205.73,161.9,166.34,164.44,128.51,166.3
2021-11-23,238.13,157.68,147.06,192.52,215.83,172.0,172.89,170.14,132.91,166.3
2021-11-24,257.83,171.1,158.68,204.85,231.57,180.9,188.9,183.62,140.83,178.47
2021-11-25,289.56,191.98,171.47,222.73,255.41,198.71,208.53,202.58,145.23,184.56
2021-11-26,290.44,196.45,175.93,226.28,259.16,199.25,208.88,198.69,142.15,182.53
2021-11-29,377.33,257.77,214.48,279.61,319.05,244.84,251.06,240.49,161.51,214.98
2021-11-30,400.09,276.41,225.33,290.86,335.49,262.12,264.84,247.79,168.56,210.92
2021-12-01,427.01,296.91,236.57,306.28,353.69,273.42,279.48,256.7,166.8,200.78
2021-12-02,461.81,319.09,258.46,328.94,380.0,293.89,302.9,267.21,170.32,202.81
2021-12-03,482.6,330.27,268.35,342.35,396.91,301.86,311.85,259.21,165.48,186.59
2021-12-07,655.29,441.36,347.59,445.16,518.68,390.65,404.15,308.54,194.96,217.01
2021-12-09,718.98,488.14,382.08,496.95,580.09,433.85,456.67,328.64,203.76,231.2
2021-12-10,762.1,525.6,427.03,541.65,636.46,475.85,501.78,345.54,203.76,227.15
2021-12-13,948.79,661.48,542.31,676.06,785.24,575.81,609.24,386.88,237.21,259.6
2021-12-14,937.63,666.32,567.69,689.78,804.73,583.12,619.57,372.95,229.73,249.46
2021-12-15,1005.04,720.19,626.2,749.89,860.51,619.41,666.58,382.77,241.61,265.68
2021-12-16,1082.52,785.42,699.64,820.18,928.5,669.52,710.66,387.11,255.25,279.88
2021-12-17,1143.36,832.95,792.83,889.7,976.53,711.52,749.23,386.65,258.78,302.19
2021-12-20,1389.81,1024.18,1036.37,1104.26,1171.81,857.33,880.1,440.09,303.23,358.98
2021-12-21,1362.89,1006.47,1060.98,1106.57,1169.46,854.27,869.25,412.92,296.62,336.67
2021-12-22,1427.24,1058.47,1141.0,1170.7,1233.46,901.46,908.0,421.37,305.87,354.92
2021-12-23,1538.86,1145.7,1296.58,1295.55,1330.93,981.35,975.33,436.9,330.07,399.54
2021-12-24,1635.38,1238.71,1474.64,1430.27,1429.21,1059.1,1023.2,452.43,341.51,427.93
2021-12-27,1827.11,1445.78,1824.94,1684.29,1627.78,1218.21,1123.59,488.05,384.2,523.25
2021-12-28,1747.66,1443.54,1937.12,1716.82,1639.06,1231.37,1093.28,451.06,382.0,533.39
2021-12-29,1808.29,1550.9,2160.91,1858.32,1759.65,1326.41,1121.18,460.65,409.29,561.79
2021-12-30,1898.24,1687.7,2405.23,2008.76,1884.71,1430.08,1163.88,482.8,440.53,600.32
2022-01-03,2299.64,2406.21,3588.46,2669.56,2474.55,1970.67,1423.9,642.21,631.98,797.05
2022-01-04,2382.81,2581.23,3863.59,2857.3,2630.38,2118.61,1464.54,687.2,675.1,851.81
2022-01-05,2491.81,2806.19,4228.04,3082.96,2833.06,2316.66,1520.68,742.7,738.04,922.79
2022-01-07,2808.51,3436.35,5227.79,3703.38,3368.53,2821.49,1711.47,913.53,895.59,1085.04
2022-01-10,3181.24,4082.55,6114.2,4365.41,3970.23,3321.8,1904.33,1100.58,1086.59,1383.17
2022-01-11,3140.75,4262.78,6377.51,4559.32,4175.49,3490.74,1888.66,1144.42,1133.68,1437.93
