fecha,casos_tot,fallecidos_tot,casos_24h,fallecidos_24h,IA_14d,IA_7d
2020-03-20,19980.0,1002.0,,,,
2020-03-21,24926.0,1326.0,4946.0,104.0,,
2020-03-22,28572.0,1720.0,3646.0,174.0,,
2020-03-23,33089.0,3355.0,4517.0,1415.0,,
2020-03-24,39673.0,2696.0,6584.0,1.0,,
2020-03-25,47610.0,3434.0,7552.0,738.0,,
2020-03-26,56188.0,4089.0,8193.0,655.0,,74.84
2020-03-27,64059.0,4858.0,7486.0,769.0,,90.65
2020-03-28,72248.0,5690.0,7804.0,832.0,,96.69
2020-03-29,78797.0,6528.0,6164.0,838.0,,102.0
2020-03-30,85195.0,7340.0,6013.0,812.0,,105.16
2020-03-31,94417.0,8189.0,8837.0,849.0,,109.92
2020-04-01,102136.0,9053.0,7334.0,864.0,,109.46
2020-04-02,110238.0,10003.0,7717.0,950.0,183.29,108.45
2020-04-03,117710.0,10935.0,7087.0,932.0,198.26,107.61
2020-04-04,124736.0,11744.0,6641.0,809.0,201.84,105.16
2020-04-05,130759.0,12418.0,5638.0,674.0,206.05,104.05
2020-04-06,135032.0,13055.0,3888.0,637.0,204.72,99.56
2020-04-07,140510.0,13798.0,5093.0,743.0,201.57,91.65
2020-04-08,146690.0,14555.0,5795.0,757.0,197.86,88.4
2020-04-09,152446.0,15238.0,5371.0,683.0,191.9,83.45
2020-04-10,157022.0,15843.0,4191.0,605.0,184.94,77.33
2020-04-11,161852.0,16353.0,4445.0,510.0,177.85,72.69
2020-04-12,166019.0,16972.0,3782.0,619.0,172.82,68.77
2020-04-13,169496.0,17489.0,3092.0,517.0,166.65,67.09
2020-04-14,172541.0,18056.0,2660.0,567.0,153.6,61.95
2020-04-15,177633.0,18579.0,4707.0,523.0,148.06,59.66
2020-04-16,182816.0,19130.0,4798.0,551.0,141.89,58.45
2020-04-17,188068.0,19478.0,4867.0,347.0,137.2,59.87
2020-04-18,192920.0,20043.0,4467.0,562.0,132.61,59.92
2020-04-19,198470.0,20453.0,5165.0,406.0,131.61,62.84
2020-04-20,201517.0,20852.0,2662.0,395.0,129.02,61.93
2020-04-21,205602.0,21282.0,3700.0,424.0,126.08,64.13
2020-04-22,209706.0,21717.0,3719.0,429.0,121.7,62.04
2020-04-23,214535.0,22157.0,4444.0,432.0,119.74,61.29
2020-04-24,202990.0,22524.0,5.0,358.0,110.9,51.03
2020-04-25,205905.0,22902.0,2902.0,304.0,107.64,47.72
2020-04-26,207634.0,23190.0,1716.0,214.0,103.28,40.44
2020-04-27,209465.0,23521.0,1818.0,256.0,100.59,38.66
2020-04-28,210773.0,23822.0,1295.0,225.0,97.71,33.58
2020-04-29,212917.0,24275.0,2131.0,376.0,92.27,30.22
2020-04-30,213435.0,24543.0,505.0,190.0,83.2,21.9
2020-05-01,215216.0,24824.0,1768.0,202.0,76.65,25.63
2020-05-02,216582.0,25100.0,1353.0,196.0,70.08,22.36
2020-05-03,217466.0,25264.0,871.0,83.0,61.01,20.57
2020-05-04,218011.0,25428.0,532.0,82.0,56.51,17.86
2020-05-05,219329.0,25613.0,1305.0,102.0,51.45,17.88
2020-05-06,220325.0,25857.0,983.0,160.0,45.68,15.45
2020-05-07,221447.0,26070.0,1109.0,128.0,38.63,16.73
2020-05-08,222857.0,26299.0,1397.0,143.0,41.57,15.94
2020-05-09,223578.0,26478.0,708.0,92.0,36.94,14.58
2020-05-10,224390.0,26621.0,799.0,55.0,35.0,14.43
2020-05-11,227436.0,26744.0,3033.0,34.0,37.57,19.71
2020-05-12,228030.0,26920.0,581.0,86.0,36.06,18.18
2020-05-13,228691.0,27104.0,648.0,93.0,32.93,17.48
2020-05-14,229540.0,27321.0,836.0,125.0,33.63,16.9
2020-05-15,230183.0,27459.0,630.0,45.0,31.22,15.28
2020-05-16,230698.0,27563.0,502.0,10.0,29.43,14.84
2020-05-17,231350.0,27650.0,639.0,23.0,28.94,14.51
2020-05-18,231606.0,27709.0,243.0,26.0,28.33,8.61
2020-05-19,232037.0,27778.0,418.0,6.0,26.45,8.27
2020-05-20,232555.0,27888.0,505.0,17.0,25.44,7.97
2020-05-21,233037.0,27940.0,469.0,20.0,24.09,7.19
2020-05-22,234824.0,28628.0,1774.0,595.0,24.89,9.61
2020-05-23,235290.0,28678.0,453.0,18.0,24.35,9.51
2020-05-24,235772.0,28752.0,469.0,12.0,23.65,9.15
2020-05-25,235400.0,26834.0,18.0,4.0,17.29,8.67
2020-05-26,236259.0,27117.0,859.0,254.0,17.87,9.6
2020-05-27,236769.0,27118.0,510.0,2.0,17.58,9.61
2020-05-28,237906.0,27119.0,1137.0,2.0,18.22,11.02
2020-05-29,238564.0,27121.0,658.0,3.0,18.28,8.67
2020-05-30,239228.0,27125.0,664.0,5.0,18.62,9.11
2020-05-31,239429.0,27127.0,201.0,3.0,17.69,8.55
2020-06-01,239638.0,27127.0,209.0,1.0,17.62,8.95
2020-06-02,239932.0,27127.0,294.0,1.0,17.36,7.76
2020-06-03,240326.0,27128.0,394.0,2.0,17.13,7.51
2020-06-04,240660.0,27133.0,334.0,6.0,16.84,5.82
2020-06-05,240978.0,27134.0,318.0,2.0,13.77,5.1
2020-06-06,241310.0,27135.0,332.0,2.0,13.51,4.4
2020-06-07,241550.0,27136.0,240.0,2.0,13.03,4.48
2020-06-08,241717.0,27136.0,167.0,1.0,13.34,4.39
2020-06-09,241966.0,27136.0,249.0,1.0,12.05,4.3
2020-06-10,242280.0,27136.0,314.0,1.0,11.64,4.13
2020-06-11,242707.0,27136.0,427.0,1.0,10.14,4.32
2020-06-12,243209.0,27136.0,502.0,1.0,9.81,4.71
2020-06-13,243605.0,27136.0,396.0,1.0,9.24,4.85
2020-06-14,243928.0,27136.0,323.0,1.0,9.5,5.02
2020-06-15,244109.0,27136.0,181.0,1.0,9.44,5.05
2020-06-16,244328.0,27136.0,219.0,1.0,9.28,4.99
2020-06-17,244683.0,27136.0,355.0,1.0,9.2,5.07
2020-06-18,245268.0,27136.0,585.0,1.0,9.73,5.41
2020-06-19,245575.0,28315.0,307.0,1149.0,9.71,5.0
2020-06-20,245938.0,28322.0,363.0,7.0,9.77,4.93
2020-06-21,246272.0,28323.0,334.0,1.0,9.97,4.95
2020-06-22,246504.0,28324.0,232.0,1.0,10.11,5.06
2020-06-23,246752.0,28325.0,248.0,2.0,10.11,5.12
2020-06-24,247086.0,28327.0,334.0,4.0,10.15,5.07
2020-06-25,247486.0,28330.0,400.0,5.0,10.09,4.68
2020-06-26,247905.0,28338.0,419.0,10.0,9.92,4.92
2020-06-27,248469.0,28341.0,564.0,6.0,10.27,5.35
2020-06-28,248770.0,28343.0,301.0,6.0,10.23,5.28
2020-06-29,248970.0,28346.0,200.0,8.0,10.27,5.21
2020-06-30,249271.0,28355.0,301.0,15.0,10.44,5.32
2020-07-01,249659.0,28363.0,388.0,15.0,10.51,5.43
2020-07-02,250103.0,28368.0,444.0,13.0,10.21,5.53
2020-07-03,250545.0,28385.0,442.0,26.0,10.5,5.58
2020-07-04,,,311.0,10.0,10.39,5.04
2020-07-05,,,311.0,11.0,10.34,5.06
2020-07-06,251789.0,28388.0,622.0,15.0,11.16,5.95
2020-07-07,252130.0,28392.0,341.0,17.0,11.36,6.04
2020-07-08,252513.0,28396.0,383.0,18.0,11.46,6.03
2020-07-09,253056.0,28401.0,543.0,20.0,11.76,6.24
2020-07-10,253908.0,28403.0,852.0,18.0,12.68,7.1
2020-07-11,,,511.0,17.0,12.57,7.52
2020-07-12,,,511.0,18.0,13.01,7.95
2020-07-13,255953.0,28406.0,1023.0,21.0,14.75,8.79
2020-07-14,256619.0,28409.0,666.0,22.0,15.52,9.48
2020-07-15,257494.0,28413.0,875.0,24.0,16.55,10.52
2020-07-16,258855.0,28416.0,1361.0,24.0,18.48,12.25
2020-07-17,260255.0,28420.0,1400.0,26.0,20.51,13.4
2020-07-18,,,1145.0,23.0,22.27,14.74
2020-07-19,,,1145.0,24.0,24.03,16.08
2020-07-20,264836.0,28422.0,2291.0,27.0,27.55,18.76
2020-07-21,266194.0,28424.0,1358.0,28.0,29.7,20.22
2020-07-22,267551.0,28426.0,1357.0,29.0,31.76,21.24
2020-07-23,270166.0,28429.0,2615.0,0.0,36.13,23.89
2020-07-24,272421.0,28432.0,2255.0,0.0,39.1,25.69
2020-07-25,,,1590.0,28.0,41.38,26.63
2020-07-26,,,1590.0,29.0,43.65,27.57
2020-07-27,278782.0,28434.0,3181.0,1.0,48.21,29.45
2020-07-28,280610.0,28436.0,1828.0,1.0,50.67,30.44
2020-07-29,282641.0,28441.0,2031.0,4.0,53.11,31.87
2020-07-30,285430.0,28443.0,2789.0,1.0,56.12,32.24
2020-07-31,288522.0,28445.0,3092.0,1.0,59.7,34.0
2020-08-01,,,2133.0,5.0,61.78,35.15
2020-08-02,,,2133.0,5.0,63.87,36.3
2020-08-03,297054.0,28472.0,4266.0,14.0,68.04,38.59
2020-08-04,302814.0,28498.0,5760.0,25.0,77.34,46.89
2020-08-05,305767.0,28499.0,2953.0,0.0,80.71,48.84
2020-08-06,309855.0,28500.0,4088.0,0.0,83.82,51.58
2020-08-07,314362.0,28503.0,4507.0,2.0,88.57,54.57
2020-08-08,,,2154.0,17.0,89.76,54.61
2020-08-09,,,2154.0,17.0,90.96,54.66
2020-08-10,322980.0,28576.0,4310.0,36.0,93.34,54.75
2020-08-11,326612.0,28581.0,3632.0,4.0,97.15,50.26
2020-08-12,329784.0,28579.0,3172.0,28.0,99.56,50.72
2020-08-13,337334.0,28605.0,7550.0,26.0,109.61,58.03
2020-08-14,342813.0,28617.0,5479.0,12.0,114.66,60.08
2020-08-15,,,4067.0,7.0,118.74,64.12
2020-08-16,,,4067.0,7.0,122.82,68.16
2020-08-17,359082.0,28646.0,8135.0,15.0,130.99,76.24
2020-08-18,364196.0,28670.0,5114.0,24.0,129.63,79.37
2020-08-19,370867.0,28797.0,6671.0,127.0,137.48,86.76
2020-08-20,377906.0,28813.0,7039.0,16.0,143.71,85.68
2020-08-21,386054.0,28838.0,8148.0,25.0,151.4,91.32
2020-08-22,,,4845.0,8.0,157.09,92.96
2020-08-23,,,4845.0,8.0,162.77,94.61
2020-08-24,405436.0,28872.0,9692.0,18.0,174.14,97.89
2020-08-25,412553.0,28924.0,7117.0,52.0,181.5,102.12
2020-08-26,419849.0,28971.0,7296.0,47.0,190.2,103.44
2020-08-27,429507.0,28996.0,9658.0,25.0,194.66,108.97
2020-08-28,439286.0,29011.0,9779.0,15.0,203.74,112.42
2020-08-29,,,5893.0,20.0,207.59,114.63
2020-08-30,,,5893.0,20.0,211.45,116.85
2020-08-31,462858.0,29094.0,11786.0,43.0,219.16,121.27
2020-09-01,470973.0,29152.0,8115.0,58.0,225.5,123.38
2020-09-02,479554.0,29194.0,8581.0,42.0,229.53,126.09
2020-09-03,488513.0,29234.0,8959.0,40.0,233.59,124.61
2020-09-04,498989.0,29418.0,10476.0,184.0,238.5,126.08
2020-09-05,,,6640.0,24.0,242.29,127.66
2020-09-06,,,6640.0,24.0,246.08,129.24
2020-09-07,525549.0,29516.0,13280.0,50.0,253.66,132.39
2020-09-08,534513.0,29594.0,8964.0,78.0,257.56,134.19
2020-09-09,543379.0,29628.0,8866.0,34.0,260.88,134.79
2020-09-10,554143.0,29699.0,10764.0,71.0,263.21,138.6
2020-09-11,566326.0,29747.0,12183.0,48.0,268.29,142.21
2020-09-12,,,6851.0,25.0,270.31,142.65
2020-09-13,,,6851.0,25.0,272.34,143.1
2020-09-14,593730.0,29848.0,13702.0,51.0,276.38,143.99
2020-09-15,603167.0,30004.0,9437.0,156.0,279.18,144.99
2020-09-16,614360.0,30243.0,11193.0,239.0,284.69,149.9
2020-09-17,625651.0,30405.0,11291.0,162.0,289.62,151.02
2020-09-18,640040.0,30495.0,14389.0,90.0,297.88,155.67
2020-09-19,,,7857.0,42.0,300.45,157.8
2020-09-20,,,7857.0,42.0,303.02,159.92
2020-09-21,671468.0,30663.0,15714.0,84.0,308.16,164.17
2020-09-22,682267.0,30904.0,10799.0,241.0,312.04,167.05
2020-09-23,693556.0,31034.0,11289.0,130.0,317.15,167.25
2020-09-24,704209.0,31118.0,10653.0,84.0,316.92,165.9
2020-09-25,716481.0,31232.0,12272.0,114.0,317.11,161.43
2020-09-26,,,7946.0,44.0,319.42,161.62
2020-09-27,,,7946.0,44.0,321.73,161.81
2020-09-28,748266.0,31411.0,15893.0,91.0,326.36,162.19
2020-09-29,758172.0,31614.0,9906.0,203.0,327.35,160.3
2020-09-30,769188.0,31791.0,11016.0,177.0,326.98,159.72
2020-10-01,778607.0,31973.0,9419.0,182.0,323.02,157.12
2020-10-02,789932.0,32086.0,11325.0,113.0,316.55,155.12
2020-10-03,,,5870.0,34.0,312.36,150.73
2020-10-04,,,5870.0,34.0,308.16,146.35
2020-10-05,813412.0,32225.0,11740.0,71.0,299.77,137.58
2020-10-06,825410.0,32486.0,11998.0,261.0,302.3,142.0
2020-10-07,835901.0,32562.0,10491.0,76.0,300.61,140.89
2020-10-08,848324.0,32688.0,12423.0,126.0,304.35,147.23
2020-10-09,861112.0,32929.0,12788.0,241.0,305.44,150.32
2020-10-10,,,6964.0,48.0,303.37,152.63
2020-10-11,,,6964.0,48.0,301.29,154.94
2020-10-12,888968.0,33124.0,13928.0,99.0,297.14,159.56
2020-10-13,896086.0,33204.0,7118.0,80.0,291.26,149.26
2020-10-14,908056.0,33413.0,11970.0,209.0,293.27,152.38
2020-10-15,921374.0,33553.0,13318.0,140.0,301.5,154.27
2020-10-16,936560.0,33775.0,15186.0,222.0,309.66,159.34
2020-10-17,,,9472.0,54.0,317.27,164.63
2020-10-18,,,9472.0,54.0,324.87,169.93
2020-10-19,974449.0,33992.0,18945.0,109.0,340.09,180.52
2020-10-20,988322.0,34210.0,13873.0,218.0,344.05,194.79
2020-10-21,1005295.0,34366.0,16973.0,156.0,357.74,205.36
2020-10-22,1026281.0,34521.0,20986.0,155.0,375.82,221.55
2020-10-23,1046132.0,34752.0,19851.0,231.0,390.74,231.4
2020-10-24,,,13047.0,69.0,403.58,238.95
2020-10-25,,,13047.0,69.0,416.43,246.5
2020-10-26,1098320.0,35031.0,26094.0,141.0,442.12,261.6
2020-10-27,1116738.0,35298.0,18418.0,267.0,465.99,271.2
2020-10-28,1136503.0,35466.0,19765.0,168.0,482.45,277.09
2020-10-29,1160083.0,35639.0,23580.0,173.0,504.12,282.57
2020-10-30,1185678.0,35878.0,25595.0,239.0,526.1,294.7
2020-10-31,,,13754.0,94.0,535.15,296.2
2020-11-01,,,13754.0,94.0,544.19,297.69
2020-11-02,1240697.0,36257.0,27511.0,191.0,562.28,300.68
2020-11-03,1259366.0,36495.0,18669.0,238.0,572.41,301.21
2020-11-04,1284408.0,38118.0,25042.0,1623.0,589.45,312.36
2020-11-05,1306316.0,38486.0,21908.0,368.0,591.4,308.82
2020-11-06,1328832.0,38833.0,22516.0,347.0,597.02,302.32
2020-11-07,,,13096.0,128.0,597.13,300.93
2020-11-08,,,13096.0,128.0,597.23,299.54
2020-11-09,1381218.0,39345.0,26194.0,256.0,597.44,296.76
2020-11-10,1398613.0,39756.0,17395.0,411.0,595.28,294.07
2020-11-11,1417709.0,40105.0,19096.0,349.0,593.87,281.51
2020-11-12,1437220.0,40461.0,19511.0,356.0,585.28,276.45
2020-11-13,1458591.0,40769.0,21371.0,308.0,576.35,274.03
2020-11-14,,,9568.0,121.0,567.51,266.58
2020-11-15,,,9568.0,121.0,558.67,259.13
2020-11-16,1496864.0,41253.0,19137.0,242.0,540.99,244.23
2020-11-17,1510023.0,41688.0,13159.0,435.0,529.35,235.28
2020-11-18,1525341.0,42039.0,15318.0,351.0,508.82,227.3
2020-11-19,1541574.0,42291.0,16233.0,252.0,496.83,220.38
2020-11-20,1556730.0,42619.0,15156.0,328.0,481.29,207.26
2020-11-21,,,6471.0,128.0,467.3,200.72
2020-11-22,,,6471.0,128.0,453.31,194.18
2020-11-23,1582616.0,43131.0,12944.0,256.0,425.32,181.1
2020-11-24,1594844.0,43668.0,12228.0,537.0,414.41,179.13
2020-11-25,1605066.0,44037.0,10222.0,369.0,395.67,168.37
2020-11-26,1617355.0,44374.0,12289.0,337.0,380.42,160.04
2020-11-27,1628208.0,44668.0,10853.0,294.0,358.21,150.95
2020-11-28,,,4994.0,100.0,348.55,147.83
2020-11-29,,,4994.0,100.0,338.89,144.71
2020-11-30,1648187.0,45069.0,9991.0,201.0,319.57,138.48
2020-12-01,1656444.0,45511.0,8257.0,442.0,309.22,130.09
2020-12-02,1665775.0,45784.0,9331.0,273.0,296.58,128.21
2020-12-03,1675902.0,46038.0,10127.0,254.0,283.68,123.64
2020-12-04,1684647.0,46252.0,8745.0,214.0,270.14,119.19
2020-12-05,,,4420.0,98.0,265.81,117.98
2020-12-06,,,4420.0,98.0,261.48,116.77
2020-12-07,1702328.0,46646.0,8841.0,198.0,252.82,114.34
2020-12-08,,,3257.0,124.0,233.87,103.78
2020-12-09,1712101.0,47019.0,6516.0,249.0,226.04,97.83
2020-12-10,1720056.0,47344.0,7955.0,325.0,216.89,93.25
2020-12-11,1730575.0,47624.0,10519.0,280.0,216.19,96.99
2020-12-12,,,5327.0,97.0,216.89,98.91
2020-12-13,,,5327.0,97.0,217.59,100.82
2020-12-14,1751884.0,48013.0,10655.0,195.0,218.99,104.66
2020-12-15,1762121.0,48401.0,10237.0,388.0,223.18,119.4
2020-12-16,1773290.0,48596.0,11169.0,195.0,227.06,129.22
2020-12-17,1785421.0,48777.0,12131.0,181.0,231.29,138.04
2020-12-18,1797236.0,48926.0,11815.0,149.0,237.77,140.78
2020-12-19,,,5503.0,83.0,240.06,141.15
2020-12-20,,,5503.0,83.0,242.35,141.52
2020-12-21,1819249.0,49260.0,11007.0,168.0,246.92,142.27
2020-12-22,1829903.0,49520.0,10654.0,260.0,262.54,143.15
2020-12-23,1842289.0,49698.0,12386.0,178.0,274.94,145.72
2020-12-24,1854951.0,49824.0,12662.0,126.0,284.88,146.84
2020-12-25,,,4892.0,59.0,273.0,132.22
2020-12-26,,,4892.0,59.0,272.08,130.93
2020-12-27,,,4892.0,59.0,271.16,129.64
2020-12-28,1879413.0,50122.0,9786.0,121.0,269.32,127.06
2020-12-29,1893502.0,50442.0,14089.0,320.0,277.46,134.31
2020-12-30,1910218.0,50689.0,16716.0,247.0,289.17,143.46
2020-12-31,1928265.0,50837.0,18047.0,148.0,301.67,154.83
2021-01-01,,,6115.0,48.0,289.63,157.41
2021-01-02,,,6115.0,48.0,290.92,159.99
2021-01-03,,,6115.0,48.0,292.21,162.58
2021-01-04,1958844.0,51078.0,12234.0,97.0,294.81,167.75
2021-01-05,1982544.0,51430.0,23700.0,352.0,322.36,188.04
2021-01-06,,,14120.0,81.0,326.02,182.56
2021-01-07,2024904.0,51675.0,28240.0,164.0,358.92,204.09
2021-01-08,2050360.0,51874.0,25456.0,199.0,402.35,244.93
2021-01-09,,,15355.0,100.0,424.44,264.45
2021-01-10,,,15355.0,100.0,446.54,283.96
2021-01-11,2111782.0,52275.0,30712.0,201.0,490.73,322.98
2021-01-12,2137220.0,52683.0,25438.0,408.0,514.7,326.65
2021-01-13,2176089.0,52878.0,38869.0,195.0,561.48,378.92
2021-01-14,2211967.0,53079.0,35878.0,201.0,599.14,395.05
2021-01-15,2252164.0,53314.0,40197.0,235.0,671.12,426.18
2021-01-16,,,21071.0,113.0,702.7,438.25
2021-01-17,,,21071.0,113.0,734.29,450.33
2021-01-18,2336451.0,53769.0,42145.0,229.0,797.45,474.47
2021-01-19,2370742.0,54173.0,34291.0,404.0,819.82,493.17
2021-01-20,2412318.0,54637.0,41576.0,464.0,877.8,498.88
2021-01-21,2456675.0,55041.0,44357.0,404.0,911.84,516.79
2021-01-22,2499560.0,55441.0,42885.0,400.0,948.65,522.47
2021-01-23,,,23455.0,191.0,965.75,527.5
2021-01-24,,,23455.0,191.0,982.86,532.54
2021-01-25,2593382.0,56208.0,46912.0,385.0,1017.07,542.6
2021-01-26,2629817.0,56799.0,36435.0,591.0,1040.3,547.13
2021-01-27,2670102.0,57291.0,40285.0,492.0,1043.29,544.4
